Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude,Longitude,Total_Reviews,id_unico,Grupo_Tematico,Locais_Semelhantes_Perto,Latitude_Nova,Longitude_Nova,Endereço_Limpo,shrinkage,Rating_Bayes,Nome_Local,Avg_Polarity,Rating_Bayes_norm,Popularity_norm,Sentiment_norm,IGATP
Paredes,hotel,Casa das Paredes,4.4,"Av. da Liberdade, 4820-510 Medelo, Portugal","lodging, point_of_interest, establishment",,,0,b5ee4640,Alojamento,,41.4702899,-8.1620821,"Av. da Liberdade, 4820-510 Medelo, Portugal",,4.448690476190476,Casa das Paredes,0.42862698412698413,0.819656008874964,0.0,0.7106839164237123,0.510113308432892
Paredes,hotel,Casa Augusta Quinta,4.4,"Avenida De Casais Novos 15, 4560-806, Portugal","lodging, point_of_interest, establishment",,,0,e0e1156f,Alojamento,,41.2317531,-8.2289172,"Avenida De Casais Novos 15, 4560-806, Portugal",,4.448690476190476,Casa Augusta Quinta,0.011078884078884165,0.819656008874964,0.0,0.39113179903996237,0.4035959359716421
Paredes,hotel,Casa do Meio,5.0,"R. Dr. José de Magalhães 73, 4580-133 Paredes, Portugal","lodging, point_of_interest, establishment",,,0,9466af47,Alojamento,,41.2108422,-8.327298,"R. Dr. José de Magalhães 73, 4580-133 Paredes, Portugal",,4.448690476190476,Casa do Meio,0.35,0.819656008874964,0.0,0.6505102040816326,0.4900554043188655
Paredes,hotel,Paços Ferrara Hotel,4.2,"Av. 1º de Dezembro 137, 4590-505 Paços de Ferreira, Portugal","lodging, point_of_interest, establishment",,,0,dc2b6daa,Alojamento,,41.2772274,-8.3747821,"Av. 1º de Dezembro 137, 4590-505 Paços de Ferreira, Portugal",,4.448690476190476,Paços Ferrara Hotel,0.157738961038961,0.819656008874964,0.0,0.5033716538563477,0.4410092209104372
Paredes,hotel,Hotel Quinta da Cruz,4.5,"R. da Cruz 477, 4605-359 Vila Meã, Portugal","lodging, point_of_interest, establishment",,,0,80599a22,Alojamento,,41.246062,-8.157684,"R. da Cruz 477, 4605-359 Vila Meã, Portugal",,4.448690476190476,Hotel Quinta da Cruz,0.44724644403215824,0.819656008874964,0.0,0.7249335030858354,0.5148631706535998
Paredes,hotel,Casa de Louredo,4.8,"Largo da Herdade 8, 4580-581 |, Portugal","lodging, point_of_interest, establishment",,,0,7873cae0,Alojamento,,40.8776049,-8.5381287,"Largo da Herdade 8, 4580-581 , Portugal",,4.448690476190476,Casa de Louredo,0.48392328042328037,0.819656008874964,0.0,0.7530025105280207,0.5242195064676616
Paredes,hotel,Refúgio d’Alecrim,4.9,"R. do Pisão, 4560-311, Portugal","lodging, point_of_interest, establishment",,,0,73db21bc,Alojamento,,39.8983455,-8.7957131,"R. do Pisão, 4560-311, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,hotel,Figurino do Douro,4.3,"Av. José Joaquim Ferreira 2984, 4515-462 Melres, Portugal","restaurant, food, point_of_interest, establishment",,,0,e1459afc,Alojamento,,41.0775004,-8.4219835,"Av. José Joaquim Ferreira 2984, 4515-462 Melres, Portugal",,4.448690476190476,Figurino do Douro,-0.0005045248868778218,0.819656008874964,0.0,0.3822669452396343,0.4006409847048661
Paredes,hotel,Vale de Campos,4.5,"R. Tapada Nº 92, 4560-017, Portugal","restaurant, food, point_of_interest, establishment",,,0,8193b937,Alojamento,,40.6285518,-7.9107527,"R. Tapada Nº 92, 4560-017, Portugal",,4.448690476190476,Vale de Campos,0.19895833333333335,0.819656008874964,0.0,0.5349170918367346,0.4515243669038995
Paredes,hotel,Quinta do Padrão,4.5,"R. do Padrão 295, 4560-071, Portugal","lodging, point_of_interest, establishment",,,0,ced1e5b9,Alojamento,,41.1886428,-8.2722315,"R. do Padrão 295, 4560-071, Portugal",,4.448690476190476,Quinta do Padrão,0.38737037037037036,0.819656008874964,0.0,0.679109977324263,0.49958866206640895
Paredes,hotel,Quinta de Santo António - Country House & Villas,4.7,"Rua de Santo António N. 81, 4575-328 Marco de Canaveses, Portugal","lodging, point_of_interest, establishment",,,0,2037cd44,Alojamento,,41.125895,-8.22001,"Rua de Santo António N. 81, 4575-328 Marco de Canaveses, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,hotel,Bicycle House,4.6,"Rua do Terreiro nº59, 4650-832 Vila Verde, Portugal","lodging, point_of_interest, establishment",,,0,dc0795e8,Alojamento,,41.7241325,-8.4170056,"Rua do Terreiro nº59, 4650-832 Vila Verde, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,hotel,Fonte Velha,4.0,"R. da Cova 248, Portugal","lodging, point_of_interest, establishment",,,0,2b97fc30,Alojamento,,40.2356247,-8.3625204,"R. da Cova 248, Portugal",,4.448690476190476,Fonte Velha,0.2291292735042735,0.819656008874964,0.0,0.5580070970695971,0.45922103531485364
Paredes,hotel,Casa do Passal - Country House,4.6,"Terreiro de Gamuz, 4560-373, Portugal","lodging, point_of_interest, establishment",,,0,88844a23,Alojamento,,41.1662243,-8.3453014,"Terreiro de Gamuz, 4560-373, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Story Lounge | Bar,4.4,"R. da Sra. da Guia 9, 4580-021 Paredes, Portugal","bar, point_of_interest, establishment",,,0,efdfdc98,Serviços,,41.2028386,-8.340137,"R. da Sra. da Guia 9, 4580-021 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Piso de Baixo | Bar - Café,4.4,"Av. dos Bombeiros Voluntários, 4580-053 Paredes, Portugal","bar, point_of_interest, establishment",,,0,625dd79c,Serviços,,41.1926198,-8.3881408,"Av. dos Bombeiros Voluntários, 4580-053 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Mercado 4580,4.4,"Largo da Feira 49, 4580-049 Paredes, Portugal","bar, point_of_interest, establishment",,,0,071b2472,Serviços,,41.6312901,-8.3872484,"Largo da Feira 49, 4580-049 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Coffee Café,4.4,"R. do Calvário 20, 4580-130 Paredes, Portugal","bar, point_of_interest, establishment",,,0,7142fa72,Serviços,,41.2069419,-8.331962,"R. do Calvário 20, 4580-130 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Zen Coffee House,4.5,"R. de Timor 17, 4580-015 Paredes, Portugal","bar, point_of_interest, establishment",,,0,2979d4c3,Serviços,,41.2080698,-8.3314668,"R. de Timor 17, 4580-015 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Café GP Bar,4.2,"611, R. Areal, Portugal","cafe, food, point_of_interest, establishment",,,0,0530bdca,Serviços,,41.2100491,-8.6113682,"611, R. Areal, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,bar,Subsolo The Underground Bar,4.9,"4580-021 Paredes, Portugal","bar, point_of_interest, establishment",,,0,34e89252,Serviços,,41.2071309,-8.3340783,"4580-021 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,tourist_attraction,Parque da Cidade de Paredes,4.4,"Av. Granja da Fonseca, 4580-140 Paredes, Portugal","park, lodging, point_of_interest, establishment",,,0,e72eb0ae,Turismo Cultural,,41.2084885,-8.3245092,"Av. Granja da Fonseca, 4580-140 Paredes, Portugal",,4.448690476190476,Parque da Cidade de Paredes,0.43466666666666665,0.819656008874964,0.0,0.7153061224489796,0.5116540437746478
Paredes,tourist_attraction,Castelo/Leão,4.7,"Pataias, Portugal","tourist_attraction, point_of_interest, establishment",,,0,89a956f3,Turismo Cultural,,39.6884944,-9.0158612,"Pataias, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,tourist_attraction,Praia da Parede,4.4,"Av. Marginal, 2775-279 Parede, Portugal","tourist_attraction, point_of_interest, establishment",,,0,9352e802,Turismo Cultural,,38.6796429,-9.333351,"Av. Marginal, 2775-279 Parede, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,tourist_attraction,Loja Interativa de Turismo de Paredes,5.0,"Largo da Estação 227, 4580-196 Paredes, Portugal","travel_agency, point_of_interest, establishment",,,0,72daeb27,Turismo Cultural,,41.203181,-8.3251422,"Largo da Estação 227, 4580-196 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Europa Coffe - Prato do dia,4.5,"Av. Comendador Abílio Seabra 178, 4580-008 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,7d6e5a7c,Serviços,,41.2044144,-8.3329196,"Av. Comendador Abílio Seabra 178, 4580-008 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Café Opção,4.3,"Av. Dr. Francisco Sá Carneiro 704, 4580-008 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,5a86ad58,Serviços,,41.2060343,-8.4219994,"Av. Dr. Francisco Sá Carneiro 704, 4580-008 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Nosso Café,4.4,"R. de Valbom 37, 4580-015 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,50497e2c,Serviços,,41.2094226,-8.3320716,"R. de Valbom 37, 4580-015 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Café Radical,4.6,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,3f7f2269,Serviços,,41.2078862,-8.3332321,"Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Ponto de Encontro,4.7,"Parque José Guilherme 11, 4580-130 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,7bacf1ad,Serviços,,41.2084797,-8.3327071,"Parque José Guilherme 11, 4580-130 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Big Star Café,4.1,"R. da Igreja Velha 71, 4580-113 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,66fc843e,Serviços,,41.2056751,-8.3261949,"R. da Igreja Velha 71, 4580-113 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Café Gomes,5.0,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,402c8a34,Serviços,,41.2078862,-8.3332321,"Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,@VENIDA CAFFÉ,4.4,"Av. da Republica 204, 4580-193 Paredes, Portugal","bar, cafe, store, food, point_of_interest, establishment",,,0,3d3fb866,Serviços,,41.205026,-8.3273665,"Av. da Republica 204, 4580-193 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Tasquinha São Miguel de Paredes,4.8,"Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,a7745028,Serviços,,41.2078862,-8.3332321,"Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Pastelaria Divera,4.8,"Rua Dr. António Mendes Moreira 21, 4580-044 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,c502dcff,Serviços,,41.2096724,-8.3308745,"Rua Dr. António Mendes Moreira 21, 4580-044 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Café 5 Sentidos,3.7,"Rua Dr. António Mendes Moreira, 4580-066 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,942ad42b,Serviços,,41.2096724,-8.3308745,"Rua Dr. António Mendes Moreira, 4580-066 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,NewCoffee S. A.,4.4,"R. do Monte da Póvoa 134, 4580-156 Paredes, Portugal","food, point_of_interest, establishment",,,0,da692f6a,Serviços,,41.2024961,-8.3254994,"R. do Monte da Póvoa 134, 4580-156 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Café Solo,4.0,"Rua Dr. José Leite Vasconcelos 2M, 4580-259 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,e7ef007b,Serviços,,41.1997111,-8.3464112,"Rua Dr. José Leite Vasconcelos 2M, 4580-259 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Cafe Viragem do Milenio,4.1,"Av. dos Bombeiros Voluntários 240, 4580-100 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,af3f5c55,Serviços,,41.186931,-8.376454,"Av. dos Bombeiros Voluntários 240, 4580-100 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Toque de Mel,4.4,"4580-021 Paredes, Portugal","cafe, food, point_of_interest, establishment",,,0,c3780590,Serviços,,41.2071309,-8.3340783,"4580-021 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,cafe,Casa dos Croissants,4.3,"R. da Sra. da Guia 72, 4580-021 Paredes, Portugal","bakery, store, food, point_of_interest, establishment",,,0,c175b7c7,Serviços,,41.2028386,-8.340137,"R. da Sra. da Guia 72, 4580-021 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Paroquial do Divino Salvador de Castelões de Cepeda,4.6,"R. Dom Afonso Henriques 45, 4580-035 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,d6aa9af0,Turismo Cultural,,41.2035681,-8.3270314,"R. Dom Afonso Henriques 45, 4580-035 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Aliança de Paredes,5.0,"Rotunda 25 de Abril 35-1, 4580-204 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,107fca10,Turismo Cultural,,41.2062032,-8.3358057,"Rotunda 25 de Abril 35-1, 4580-204 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,IGREJA UNIVERSAL DO REINO DE DEUS,5.0,"Av. Comendador Abílio Seabra 7, 4580-021 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,06f5fce5,Turismo Cultural,,41.2058972,-8.33489,"Av. Comendador Abílio Seabra 7, 4580-021 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Matriz de Paredes de Viadores,4.8,"Paredes de Viadores, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,3013773a,Turismo Cultural,,41.1375068,-8.1280923,"Paredes de Viadores, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Ermida da Nossa Senhora do Vale,4.3,"Tv. da Sra. do Vale 63, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,0,b99c2b7f,Turismo Cultural,,39.1620442,-8.7871125,"Tv. da Sra. do Vale 63, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Capela do Calvário,4.7,"4580-057 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,3b0246c7,Turismo Cultural,,41.209874,-8.3383527,"4580-057 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Capela Divino Salvador (Capela Mortuária Paredes),4.2,"Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,0b2350ac,Turismo Cultural,,41.2078862,-8.3332321,"Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Paroquial de Paredes do Bairro / Igreja de São Tomé,4.1,"3780-611 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,6594630d,Turismo Cultural,,40.448656,-8.5102175,"3780-611 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Paroquial de São Romão de Aguiar de Sousa,4.2,"Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,825d77e2,Turismo Cultural,,41.2078862,-8.3332321,"Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Capela da Senhora da Guia,5.0,"Av. dos Bombeiros Voluntários, 4580-162 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,3e91e769,Turismo Cultural,,41.2058845,-8.3374235,"Av. dos Bombeiros Voluntários, 4580-162 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Assembleia de Deus - IEAD PORTO,5.0,"Av. Dr. Francisco Sá Carneiro 242, 4580-104 Paredes, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,f3e4243a,Turismo Cultural,,41.2060343,-8.4219994,"Av. Dr. Francisco Sá Carneiro 242, 4580-104 Paredes, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Evangélica Baptista em Cete (Paredes),5.0,"Av. Sra. do Vale 152, 4580-311, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,44e64c6c,Turismo Cultural,,41.1824047,-8.3548099,"Av. Sra. do Vale 152, 4580-311, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Paroquial de São Cristóvão de Louredo,4.6,Portugal,"church, place_of_worship, point_of_interest, establishment",,,0,d3d00c41,Turismo Cultural,,39.6621648,-8.1353519,Portugal,,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Sé Catedral de Aveiro / Igreja de Nossa Senhora da Glória,4.3,"Av. 5 de Outubro 22, 3810-164 Aveiro, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,83c72623,Turismo Cultural,,40.6404359,-8.6484521,"Av. 5 de Outubro 22, 3810-164 Aveiro, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
Paredes,church,Igreja Matriz de Baltar (Alberto),4.4,"R. da Igreja 100, 4585-046 Baltar, Portugal","church, place_of_worship, point_of_interest, establishment",,,0,662d066f,Turismo Cultural,,41.1847481,-8.376411,"R. da Igreja 100, 4585-046 Baltar, Portugal",,4.448690476190476,,0.3556162758333243,0.819656008874964,0.0,0.6548083743622379,0.4914881277457339
