Cidade,Categoria,Nome_Local,Autor,Texto,Data,Rating
Arouca,restaurante,Zé Mota,Dimitrios Athanasiadis,"Restaurant with lots of space. Simple but traditional decor.
The service was 5 stars and the food was very good!
Obviously we tried grilled Alverenga's steaks. The desserts were also delicious. Highly recommended.",11 months ago,5
Arouca,restaurante,Zé Mota,Mark McLaughlan,"Large restaurant specialising in steak - but with other dishes such as cod etc. Very generous serves. Friendly and helpful service. Very good house red wine. The grilled steak and slow-cooked veal were great, the cheesecake was the perfect finish. The veal pate to start with was delicious - almost spoilt my appetite!",10 months ago,5
Arouca,restaurante,Zé de Ver,Pedro Santos,Excellent food. Traditional restaurant. Installations should be improved but the quality of food and mainly of meat is speechless.,6 years ago,5
Arouca,restaurante,Zé de Ver,Alexandre Pereira,"Good Place to Eat and Drink Whit Friends.
Moderate Expensive.
Good Vives.",6 years ago,5
Arouca,restaurante,Zé de Ver,Dominique Botha,A well kept secret. Wow! Wow! Wow! Excellent cuisine. Cannot complain about anything,2 years ago,5
Arouca,restaurante,Zé de Ver,Matias Sosa,"Recommended, food is amazing",a year ago,5
Arouca,restaurante,Zé de Ver,João Rocha,Best place to eat a good steak or codfish,8 years ago,4
Arouca,restaurante,Café Santo António,Antonieta Ponce de Leão,"We stopped just for coffee and toilet, and it was great for those things ☺️
Can’t talk about meals.

The toilet was clean, the coffee was good.

We also had a pastry, and even though it was a public holiday, the pastry was fresh and tasty ☺️

Would come again 🥰

Nice friendly staff",a year ago,5
Arouca,restaurante,Café Santo António,Ricardo Silva,TOP,6 years ago,5
Arouca,restaurante,Café Santo António,Michelle Teotonio,"Muito bom, comida boa, bem servida, com ótimo preço . E o que fez toda a diferença foi a simpatia em que a dona nos atendeu . Muito obrigada !",5 months ago,5
Arouca,restaurante,Café Santo António,albino pinto,"Em santa Eulália, junto da Galp, não tem que enganar.
Café por cima e restaurante churrasqueira por baixo. Com estacionamentos à porta.
Comida 5*****, comemos vitela estufada, tenrinha e saborosa.
O preço, muito bom: com entradas de queijo, a pedido e azeitonas, pão, bebidas e cafe, 18€ total para 2 pessoas.
O atendimento, garante a satisfação: rápido e muito atenciosos.
O único senão, restaurante com sala pequena, quando cheio, basta estar tudo a conversar para haver muito ruído na sala.
De resto, impecável. Recomendo.",3 months ago,5
Arouca,restaurante,Café Santo António,Frank T (Mr. T),"I just want to give 5 stars for everything. When you come in, go down to the right to eat. Only found through a tip. Simple good food. Wine, chicken, fries, dessert, beiráo. Simply enough for little money.",a year ago,5
Arouca,restaurante,Taberna da Toita,Marko Potocnik,"Friendly staff, good food, t-bone steak especially.",5 months ago,5
Arouca,restaurante,Taberna da Toita,Bruno Alex,Top! 5 🌟,in the last week,5
Arouca,restaurante,Taberna da Toita,antonio almeida,Posta de bacalhau mesmo muito boa. O atendimento também excelente.,3 weeks ago,5
Arouca,restaurante,Taberna da Toita,Ricardo Daniel,Posta de categoria. Ponto da carne perfeito e tempero muito bom. Acompanhamentos em abundância e um serviço muito prestável.,3 weeks ago,5
Arouca,restaurante,Taberna da Toita,Fernando Ferreira,Francesinhas excelentes. Ponto da carne ideal e molho no ponto perfeito. A minha esposa comeu Posta e estava magnifica. Ponto excelente também. O favaios da Toita também é uma categoria.,3 weeks ago,5
Arouca,restaurante,Café Buggy,Mark McLaughlan,We had a quick lunch here - sandes. Very nice people and tasty food.,10 months ago,5
Arouca,restaurante,Café Buggy,Michael Lam,Good food and reasonable price. Very big portion.,10 months ago,4
Arouca,restaurante,Café Buggy,Antonio Noites,Good café with nice fast dishes,4 years ago,5
Arouca,restaurante,Café Buggy,Clube do Paiva,Feancezinhas TOP,4 years ago,5
Arouca,restaurante,Café Buggy,Paulo Pimentel,"Trata-se duma espécie de café que serve refeições. O pessoal é do melhor, simpático e conhecedor do que está a fazer, com as sugestões apropriadas para cada gosto. Comida “caseira” bem confeccionada, apesar de ser do tipo “camisas rápidas”. Voltaria lá!",a month ago,5
Arouca,restaurante,O Brasileiro,Carlos Otero,Good food. Decent amount. Decent price. Great option.,2 years ago,5
Arouca,restaurante,O Brasileiro,Jhonny Oliveira,"Não tenho algo que me faça querer lá voltar. Não tenho pontos negativos. Comi francesinha a brasileiro.... dou nota 5.... a carne estava muito passada e pouco molho. Mas vinha bem recheada.
O grelhado misto foi dentro da normalidade e dentro do que seria esperado.",4 months ago,3
Arouca,restaurante,O Brasileiro,Ana Carolina Mozer,"Aos domingos não recomendo. Esperamos mesa por 1hora e meia pois estavam em um grupo maior, mas até aí tudo bem, deviríamos ter chegado mais cedo. Durante a semana é mais tranquilo.

Pedimos 2 porções e meia de frango de churrasco que é um prato que gostamos muito, mas veio em apenas duas travessas com a mesma quantidade, ao questionar a funcionária foi rude e disse simplesmente que o pedido estava correto e que estava tudo junto, mas o certo teria que ser pelo menos a quantidade diferente uma da outra para justificar a junção. Em seguida veio duas porções idênticas de arroz e somente uma de feijão, sendo que o pedido completo eram 2 porções e meia.

Enfim, não tivemos a quantidade correta do pedido e tivemos que pagar pela quantidade pedida, não servida.

NÃO RECOMENDO AOS DOMINGOS.",4 months ago,1
Arouca,restaurante,O Brasileiro,Mariana Marciano,"Péssimo atendimento, cheguei e só fui recepcionada depois de 20 minutos aguardando até a funcionária dar um caderno para marcar o nome e quantidade de pessoas, daí em diante foi só ladeira abaixo, mais de 40 minutos de espera por uma mesa,  sentamos e pedimos 2 dose(porção) e meia dose, trouxeram um prato que equivale a 1 porção e meia, somente 2 pratos de batata frita, 2 de arroz, 1 de feijão, ao questionar a funcionária bem grossa disse estar correta porém nem fez questão de deixar a gente falar, resumindo não vale a pena esperdiçar seu domingo indo a este lugar.",4 months ago,1
Arouca,restaurante,O Brasileiro,Andre Loreto,"NÃO VÁ AS DOMINGOS ELES NAO PRECISAM DE CLIENTES..., A semana o entendimento é ótimo o valor com o que é proposto é em conta, porém aos domingos, fazem o que querem, vc pede porções separadas trazem juntas, mas visivelmente bem menos que a quantidade real, e o pior não aceitam reclamação, são como os funcionário públicos, vc aceita o que te derem de comer e pronto... Enfim não venham ao DOMINGO",4 months ago,1
Arouca,restaurante,Manjar das Oliveiras,Hoka Hoka,"Nice place to stop and have a nice meal. The normal price for a diary is 6.50€. it includes soup, meal, coffee with a small desert. I must say for the price it's really good. The space is nice and in summer it's good to stay outside at the sweet shadow.
A nice place to stay and enjoy your meal.",5 years ago,4
Arouca,restaurante,Manjar das Oliveiras,Andre Palma,"Everything is perfect. The food, the waiters, the owners. Excellent",3 years ago,5
Arouca,restaurante,Manjar das Oliveiras,João Cardoso,"Very good restaurant, delicious homemade style food",7 years ago,5
Arouca,restaurante,Manjar das Oliveiras,Oscar Azevedo,"Great Meat, wuth very nice employees",2 years ago,5
Arouca,restaurante,Manjar das Oliveiras,Eduard Kremer,Very good local food with fair prices!!,6 years ago,5
Arouca,restaurante,Café São João,Graham McLellan,"Very local in atmosphere in bar ate 3 meals all were great but need to ask in advance when they are cooking.
One of those places you hate to recommend Incase it gets to popular😁",a year ago,5
Arouca,restaurante,Café São João,Leo González,"Very good lunch options, friendly staff. Free WiFi.",7 years ago,4
Arouca,restaurante,Café São João,Márcio Costa,Top,5 years ago,5
Arouca,restaurante,Café São João,Valter Geo,"Ótimo cozido à portuguesa.
Simpatia de todo o staff.",2 months ago,5
Arouca,restaurante,Café São João,carolina ribeiro,Pesquisei na net e dizia que se comia aqui. Quando lá cheguei fui informada que não servem comida durante a semana só ao domingo e por encomenda. Lamentável a informação errada no Google Maps.,2 years ago,1
Arouca,restaurante,Avistada,B. BGS203,"Great local restaurant serving local cuisine. All the ingredients are locally grown on organic farms. Everything tastes great. As far as desserts, I’d recommend Molotov Cocktail. Service is very personal and attentive. Hidden gemstone!!!",5 years ago,5
Arouca,restaurante,Avistada,Jean Michel Baudoin,"This restaurant features a parking, it is roomy , clean, we enjoyed the day's offer, and it has been the right choice. Simply delicious. We also had a few drops of vinho verde tinto...a local specialty, please gather your own experience.",3 years ago,5
Arouca,restaurante,Avistada,Leandro Hari,"The fries were bought frozen from somewhere, the rice had too much butter and the meat was not tasty either.",3 years ago,1
Arouca,restaurante,Avistada,Renato R. Rosa,The best place for regional food. Great staff and food.,6 years ago,5
Arouca,restaurante,Avistada,Paula Carneiro,"Canja deliciosa.
Comida excelente e é o único ponto realmente positivo. O serviço muito demorado, atrasado, esqueciam das bebidas... cafés... Vinho muito agradável.
As sobremesas e queijos ótimas/os, self service mas querendo repetir não deve usar outro prato sob o aviso no ato de pagamento que tem pagar sobremesa extra.
Foi a primeira vez que fui, mas quem me acompanhou já conhecia e eram clientes regulares, queixaram-se das entradas, que normalmente tem melhor oferta.",a year ago,4
